id,gender,Category,articleType,baseColour,season,year,usage,productDisplayName,,
5890,Man,Topwear,Tshirts,Green,Summer,2011,Casual,Puma Men's Graphics Story Green T-shirt,,
4942,Man,Topwear,Tshirts,Red,Summer,2011,Casual,Gini and Jony Boys Kane Red & White Kidswear,,
49494,Man,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Vans Men Navy Blue Shoes,,
26539,Man,Shoes,Casual Shoes,White,Fall,2012,Casual,ID Men White & Black Shoes,,
35912,Woman,Accessories,HandAccessories,Pink,Summer,2012,Casual,Peperone Women Pink & Black Handbag,,
54119,Woman,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Flats,,
18236,Man,Topwear,Tshirts,White,Fall,2011,Casual,Manchester United Men Solid White Tshirt,,
2289,Woman,Topwear,Tshirts,Blue,Fall,2010,Sports,Nike Women Blue T-shirt,,
9661,Man,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Reversible Bling Blue Shirts,,
23877,Man,Shoes,Sports Shoes,White,Summer,2013,Sports,Fila Men Cavier White Sports Shoes,,
29571,Man,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Vans Men Classic Slip-On Navy Blue Shoes,,
42840,Woman,Accessories,HandAccessories,Black,Summer,2012,Casual,French Connection Women Black Handbag,,
22199,Man,Shoes,Casual Shoes,Black,Summer,2011,Casual,Timberland Men Black Casual Shoes,,
54925,Man,Bottomwear,Shorts,Cream,Summer,2012,Casual,Do U Speak Green Men Cream Shorts,,
6629,Man,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Galvin White Silver Black Shoe,,
8581,Man,Topwear,Waistcoat,Black,Fall,2011,Casual,Scullers Men Black Waistcoat,,
9453,Man,Topwear,Shirts,Blue,Fall,2011,Formal,John Miller Men White checks Blue Shirts,,
48774,Woman,Accessories,Pendant,Silver,Summer,2013,Casual,Lucera Women Silver Pendant,,
18004,Man,Topwear,Tshirts,Blue,Summer,2011,Sports,Puma Men Speed Grapic tee Blue Tshirt,,
29743,Woman,Accessories,HandAccessories,Green,Summer,2012,Casual,Kiara Women Light Green Handbag,,
3955,Woman,Topwear,Tops,Red,Summer,2011,Casual,Jealous 21 Women Printed Red Top,,
51659,Man,Accessories,Accessories,Black,Winter,2016,Casual,Fossil Men Black Dial Watch AM4385,,
2887,Woman,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Black Ballerinas,,
23279,Man,Accessories,Accessories,Blue,Winter,2016,Casual,Maxima Ssteele Men Blue Watch,,
18838,Man,Accessories,Belts,Black,Summer,2011,Formal,Peter England Men Formal Black Belt,,
44985,Woman,Accessories,Accessories,Black,Winter,2016,Casual,Maxima Women Black Dial Watch,,
10269,Woman,Shoes,Flats,Red,Winter,2013,Casual,Clarks Women Silvi Spice Raspberry Leather Red Flats,,
40519,Man,Accessories,Accessories,Grey,Winter,2016,Casual,Titan Men Grey Dial Watch,,
38403,Woman,Accessories,Belts,Brown,Summer,2012,Casual,Baggit Women Brown Xylo Taj Belt,,
27044,Woman,Accessories,Clutches,Black,Fall,2012,Casual,Yelloe Black Fur Zip Clutch,,
13271,Woman,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Heels,,
43501,Man,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,French Connection Men Grey Melange T-shirt,,
2626,Woman,Shoes,Flats,Red,Fall,2010,Casual,Carlton London Women Red Wedge Sandal,,
31121,Woman,Topwear,Tops,Black,Summer,2012,Casual,Gini and Jony Girls Black Top,,
27878,Woman,Topwear,Shirts,Blue,Summer,2012,Casual,Scullers For Her Women White Printed Shirt,,
6286,Man,Topwear,Tshirts,Purple,Summer,2011,Casual,UCB Men's Super Star Print Purple T-shirt,,
34453,Woman,Shoes,Flats,Black,Winter,2014,Casual,Rocia Women Black & Brown Sandals,,
22536,Man,Shoes,Casual Shoes,Green,Spring,2013,Casual,Gas Men Skate Green Casual Shoes,,
49807,Man,Accessories,Caps,Red,Summer,2012,Casual,Flying Machine Men Red Cap,,
46073,Man,Accessories,Belts,Black,Summer,2015,Formal,Lino Perros Men Black Leather Belt,,
36304,Man,Topwear,Tshirts,Green,Summer,2012,Casual,Angry Birds Men Green Stop Madness T-shirt,,
52641,Woman,Accessories,HandAccessories,Red,Summer,2012,Casual,Mod-acc Women Red Handbag,,
14054,Man,Topwear,Shirts,Red,Fall,2011,Casual,Flying Machine Men Check Red Shirts,,
53793,Man,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black Ferrari T-shirt,,
20261,Man,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Tee White T-shirt,,
5403,Woman,Shoes,Sports Shoes,White,Summer,2011,Sports,Kalenji Kiprun 2000l Wht/purple,,
44724,Woman,Flip Flops,Flip Flops,Lavender,Summer,2012,Casual,Lotto Women Lavender Blossom Flip Flops,,
25713,Unisex,Accessories,Caps,Black,Spring,2013,Sports,ADIDAS Unisex Chicago Bulls Black Cap,,
11526,Woman,Topwear,Tops,Black,Fall,2011,Casual,United Colors of Benetton Women Light Winter Black Tops,,
41256,Man,Accessories,Belts,Black,Summer,2012,Formal,Arrow Men Black & Brown Reversible Belt,,
41858,Man,Sandal,Sandals,Brown,Summer,2015,Casual,Estd. 1977 Men Brown Sandals,,
21181,Man,Flip Flops,Flip Flops,Yellow,Summer,2011,Casual,ADIDAS Men Adi Stars Tread Yellow Flip Flops,,
39942,Man,Shoes,Casual Shoes,Navy Blue,Summer,2013,Casual,Gas Men Navy Blue Shoes,,
36136,Woman,Shoes,Sports Shoes,Green,Summer,2012,Sports,Nike Women Free Run+ 3 Green Sports Shoes,,
5631,Unisex,Flip Flops,Flip Flops,Yellow,Summer,2011,Casual,ADIDAS Unisex Adi Liner Yellow Flip Flop,,
44516,Man,Flip Flops,Flip Flops,Black,Summer,2013,Casual,Coolers Men Black Pokar Flip Flops,,
58149,Woman,Accessories,Caps,Pink,Summer,2012,Casual,Puma Women Pink Sparkle Cat Cap,,
20053,Woman,Accessories,Mufflers,Blue,Fall,2011,Casual,United Colors Of Benetton Women Blue Muffler,,
32596,Woman,Topwear,Tops,Peach,Summer,2012,Casual,ONLY Women Peach Long Tank Top,,
11714,Woman,Topwear,Shirts,Blue,Summer,2011,Casual,Lee Women Check Blue Shirts,,
57101,Woman,Topwear,Tops,Cream,Summer,2012,Casual,Elle Women Cream Top,,
33444,Woman,Accessories,HandAccessories,Brown,Summer,2012,Casual,Baggit Women Camel Brown Sling Bag,,
6888,Woman,Topwear,Tops,Cream,Summer,2011,Casual,Forever New Women's Cream Floral Print Top,,
19579,Woman,Topwear,Tops,Green,Summer,2011,Casual,United Colors of Benetton Women Green Top,,
12191,Man,Topwear,Shirts,Brown,Fall,2011,Casual,Basics Men Brown Slim Fit Shirt,,
55656,Woman,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Wedges,,
47393,Woman,Accessories,HandAccessories,Blue,Summer,2015,Casual,Baggit Women Blue Bag,,
7166,Man,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Scul Red White Shirt,,
8912,Man,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Cabana Racer Sketch White Sports Shoes,,
22704,Man,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men Capri II Mid White Casual Shoes,,
5255,Unisex,Accessories,Backpacks,Blue,Winter,2015,Casual,Wildcraft Unisex Blue Backpack,,
37480,Woman,Accessories,Accessories,White,Winter,2016,Casual,Esprit Women White Watch,,
4387,Man,Topwear,Tshirts,Grey,Summer,2011,Casual,Batman Men's Affliction Grey Violet T-shirt,,
41400,Woman,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Wrangler Women Navy Blue T-shirt,,
25145,Woman,Accessories,HandAccessories,Beige,Winter,2015,Casual,Lino Perros Women Beige Handbag,,
11370,Woman,Topwear,Sweatshirts,Green,Fall,2011,Casual,United Colors Of Benetton Women Light Wintersweat Green Sweatshirts,,
16969,Man,Sandal,Sandals,Black,Fall,2011,Casual,Puma Men Coupe Black Sandal,,
43357,Man,Shoes,Sports Shoes,Black,Summer,2012,Sports,Reebok Men Black Ultimate Vibe Sports Shoes,,
9498,Man,Topwear,Shirts,Pink,Fall,2011,Formal,John Miller Men Pink white black check Pink Shirts,,
13427,Man,Topwear,Tshirts,Red,Summer,2011,Casual,United Colors of Benetton Men Printed Red Tshirts,,
7502,Woman,Bottomwear,Capris,Black,Summer,2011,Sports,Nike Women As Classic Black Capri,,
19921,Unisex,Accessories,Backpacks,Yellow,Summer,2015,Casual,Wildcraft Unisex Gear for Life Yellow Backpack,,
51692,Man,Accessories,Sunglasses,Grey,Winter,2016,Casual,Louis Philippe Men Oversized Sunglasses LP226-C1,,
16155,Man,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Enroute Men Leather Brown Formal Shoes,,
29788,Man,Topwear,Tshirts,White,Summer,2013,Casual,Basics Men Pack of 3 T-shirts,,
22360,Man,Topwear,Shirts,Blue,Fall,2011,Casual,John Players Men Check Blue Shirt,,
50740,Man,Shoes,Formal Shoes,Black,Winter,2018,Formal,Red Chief Men Black Formal Shoes,,
34205,Man,Bottomwear,Track Pants,Grey Melange,Fall,2013,Sports,Proline Men Grey Melange Track Pants,,
31545,Man,Topwear,Tshirts,Purple,Summer,2012,Casual,Classic Polo Men Striped Purple T-shirt,,
3390,Woman,Accessories,HandAccessories,Brown,Winter,2015,Formal,Murcia Women Brown With Stitch Bag,,
8778,Man,Topwear,Shirts,Black,Fall,2011,Casual,Indigo Nation Men Black Striped Shirt,,
43165,Man,Accessories,Accessories,Navy Blue,Winter,2016,Casual,Fastrack Men Navy Blue Dial Watch,,
2242,Man,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Men Crew Neck Blue T-shirt,,
16367,Man,Topwear,Shirts,Blue,Fall,2011,Formal,Peter England Men Check Blue Shirt,,
22152,Man,Sandal,Sandals,Olive,Summer,2011,Casual,Lee Cooper Men Casual Sandals,,
7730,Man,Sandal,Sandals,Black,Fall,2011,Casual,Puma Men Apex Black Olive Sandal,,
46417,Man,Accessories,Accessories,Black,Winter,2016,Casual,Timex Men Black Dial Watch,,
34037,Man,Topwear,Shirts,Blue,Summer,2012,Casual,Palm Tree Boys Check Blue Shirt,,
28468,Woman,Topwear,Tshirts,Lavender,Summer,2012,Casual,Urban Yoga Women Printed Lavender T-shirt,,
43959,Man,Sandal,Sandals,Grey,Summer,2012,Casual,Puma Men Grey Sandals,,
14430,Woman,Shoes,Casual Shoes,Black,Summer,2012,Casual,Enroute Women Casual Black Casual Shoes,,
5067,Man,Accessories,Accessories,Orange,Winter,2016,Casual,Being Human Men Black Dial Orange Strap Watch,,
45292,Woman,Accessories,Accessories,Silver,Winter,2016,Casual,CASIO Enticer Women Silver Analogue Watch LTP-1233D-7ADF SH49,,
36760,Man,Accessories,Accessories,White,Winter,2016,Casual,Maxima Men White Dial Watch,,
52225,Woman,Accessories,Pendant,Silver,Summer,2013,Casual,Lencia Silver Pendant,,
33212,Woman,Topwear,Tops,Black,Summer,2012,Casual,Sepia Women Black Top,,
4989,Woman,Bottomwear,Shorts,Green,Summer,2011,Casual,Gini and Jony Girl's Fenil Bright Green Kidswear,,
39728,Woman,Topwear,Shirts,Pink,Summer,2012,Formal,Arrow Woman Women Pink Shirt,,
37474,Man,Accessories,Accessories,White,Winter,2016,Casual,Esprit Men White Dial Watch,,
53131,Woman,Shoes,Heels,Gold,Winter,2015,Casual,Catwalk Women Gold Toned & Brown Flats,,
21511,Woman,Accessories,HandAccessories,Pink,Winter,2015,Casual,Kiara Women Rose Pink Handbag,,
15724,Man,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Men Free Run+ 2 Shield Grey Sports Shoes,,
4373,Man,Topwear,Tshirts,Black,Summer,2011,Casual,Aerosmith Men's Attic Black T-shirt,,
10256,Man,Topwear,Shirts,Green,Fall,2011,Casual,Locomotive Men Stripes Green Shirts,,
40526,Man,Accessories,Accessories,White,Winter,2016,Casual,Titan Men White Dial Watch NB1927BM01,,
11384,Man,Topwear,Shirts,Red,Fall,2011,Casual,United Colors of Benetton Men White & Red Check Shirt,,
12501,Man,Topwear,Tshirts,Green,Fall,2011,Casual,United Colors of Benetton Men Short Green T-shirt,,
31783,Woman,Topwear,Tops,Purple,Summer,2012,Casual,Lee Women Purple Paula Pansy Top,,
49699,Man,Accessories,Accessories,Red,Summer,2012,Formal,Park Avenue Men Red & Brown Striped Tie,,
42271,Unisex,Shoes,Casual Shoes,White,Summer,2012,Casual,Vans Unisex White Classic Slip On Casual Shoes,,
30651,Man,Bottomwear,Track Pants,Black,Summer,2012,Sports,Nike Men Black Track Pants,,
35323,Woman,Accessories,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,,
51666,Man,Accessories,Sunglasses,Grey,Winter,2016,Casual,Louis Philippe Men Aviator Sunglasses LP218-C2,,
22394,Woman,Bottomwear,Track Pants,Black,Fall,2011,Casual,ADIDAS Women Ess MF3S  Black Track Pant,,
23246,Man,Shoes,Formal Shoes,Black,Fall,2011,Formal,Arrow Men Formal Black Shoe,,
17073,Woman,Accessories,Belts,Brown,Winter,2015,Casual,Lino Perros Women Weaved  Brown Belt,,
18807,Man,Accessories,Belts,Off White,Summer,2011,Casual,Peter England Men Casual Off White Belt,,
6424,Man,Flip Flops,Flip Flops,Navy Blue,Summer,2011,Casual,Lotto Men's Tennis Mule Navy Blue Flip Flop,,
3364,Man,Topwear,Tshirts,Blue,Summer,2011,Casual,Myntra Men's Brain Blue T-shirt,,
42043,Man,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Men Black Shoes,,
12733,Woman,Accessories,HandAccessories,Pink,Fall,2011,Sports,Nike Women Pinkaland Pink HandAccessories,,
54126,Woman,Shoes,Heels,Bronze,Winter,2012,Casual,Rocia Women Bronze Heels,,
18209,Man,Accessories,Caps,Navy Blue,Fall,2011,Casual,Manchester United Men Printed Navy Blue Cap,,
48579,Man,Accessories,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,,
23848,Man,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men White Razor Sports Shoes,,
43191,Woman,Accessories,Accessories,White,Winter,2016,Casual,Fastrack Women White Dial Watch,,
16393,Man,Topwear,Shirts,Black,Fall,2011,Casual,Levis Men Check Black Shirts,,
51454,Woman,Topwear,Tops,Multi,Summer,2012,Casual,Tonga Women Multicoloured Top,,
47531,Woman,Shoes,Flats,Gold,Winter,2012,Casual,Portia Women Purple & Gold-Toned Sandals,,
6616,Man,Topwear,Shirts,Pink,Summer,2011,Casual,Spykar Men Linen Pink Shirt,,
17241,Man,Topwear,Tshirts,Pink,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Raspberry Wine Polo Tshirt,,
53303,Man,Topwear,Tshirts,Red,Summer,2012,Casual,Locomotive Men Red T-shirt,,
10858,Man,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Furious Rides White T-Shirts,,
5093,Man,Topwear,Tshirts,Black,Summer,2011,Casual,Wrangler Men's Champion Burnt Out Striper Black T-shirt,,
45266,Man,Accessories,Accessories,Black,Winter,2016,Sports,CASIO G-Shock Men Black Digital Watch GD-100-1BDR G310,,
36794,Man,Accessories,Accessories,White,Winter,2016,Casual,Maxima Men White Dial Attivo Watch,,
4141,Man,Shoes,Casual Shoes,White,Summer,2011,Casual,Fila Men's Breath White Red Shoe,,
21723,Woman,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Casual Beige Heels,,
15516,Man,Flip Flops,Flip Flops,Navy Blue,Fall,2011,Casual,Rockport Men Altrezlp Navy Blue Flip Flops,,
10064,Man,Topwear,Tshirts,Yellow,Fall,2011,Casual,Puma Men puma shield tee Yellow Tshirts,,
24251,Man,Shoes,Casual Shoes,Black,Summer,2013,Casual,Numero Uno Men Black Casual Shoes,,
56671,Man,Accessories,Accessories,White,Winter,2016,Casual,Maxima Men White Dial Watch,,
32334,Man,Accessories,Accessories,White,Winter,2016,Casual,Q&Q Men White Dial Analogue Watch Q252J204Y,,
13285,Man,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts,,
54542,Man,Shoes,Sports Shoes,White,Fall,2012,Sports,F Sports Men White Hurricane Sports Shoes,,
3700,Woman,Topwear,Tshirts,Purple,Summer,2011,Casual,Tantra Women's Flower Heart Lavender Long T-shirt,,
29916,Man,Accessories,Accessories,Black,Winter,2016,Casual,Police Men Black Dial Chronograph Watch PL12676JSU-02,,
12357,Man,Topwear,Shirts,Blue,Fall,2011,Formal,Reid & Taylor Men Check Blue Shirts,,
26162,Man,Bottomwear,Trousers,Black,Summer,2012,Formal,John Miller Men Black Trousers,,
6272,Man,Topwear,Tshirts,Grey,Summer,2011,Casual,UCB Men's Contrast Rib Grey T-shirt,,
48921,Woman,Accessories,Ring,Silver,Fall,2012,Casual,Lucera Women Silver Ring,,
17625,Man,Bottomwear,Track Pants,Black,Fall,2011,Sports,ADIDAS Men Solid Black Track Pant,,
35575,Man,Flip Flops,Flip Flops,Green,Summer,2013,Casual,Gliders Men Green Esquire Flip Flops,,
46087,Woman,Shoes,Casual Shoes,Silver,Summer,2012,Casual,ADIDAS Women Silver Magique Shoes,,
45602,Man,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes,,
4525,Man,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Men's YugoRun White Red Shoe,,
21347,Man,Accessories,Sunglasses,Black,Winter,2016,Casual,Pal Zileri Men Casual Black Frame Sunglasses,,
15172,Man,Topwear,Tshirts,Brown,Fall,2011,Casual,Arrow Sport Men Striped Brown T-shirt,,
53767,Man,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White and Blue T-shirt,,
20295,Man,Topwear,Tshirts,Blue,Fall,2010,Casual,Flying Machine Men Printed Blue Tshirt,,
37222,Man,Topwear,Shirts,Navy Blue,Summer,2012,Casual,United Colors of Benetton Boys Check Navy Blue Shirt,,
56215,Woman,Accessories,Earrings,Gold,Winter,2016,Casual,Estelle Women Gold Earrings,,
10400,Woman,Accessories,Accessories,Black,Winter,2016,Casual,Puma Women Flux Shadow  266 Black Accessories,,
21175,Man,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Lowell White Sports Shoe,,
15340,Woman,Bottomwear,Shorts,Black,Fall,2011,Sports,Nike Women Solid Black Shorts,,
52487,Woman,Innerwear,Camisoles,Pink,Winter,2015,Casual,Red Rose Pink Camisole,,
4717,Woman,Topwear,Tshirts,Pink,Summer,2011,Casual,Disney Kids Girl's Summer Fun Fair Pink Teen Kidswear,,
38864,Woman,Topwear,Tops,Purple,Summer,2012,Casual,Latin Quarters Women Purple & White Top,,
21949,Woman,Accessories,HandAccessories,Purple,Winter,2015,Casual,Murcia Women Casual Purple Handbag,,
32562,Woman,Bottomwear,Trousers,Olive,Summer,2012,Casual,ONLY Women Olive Trousers,,
10632,Man,Shoes,Casual Shoes,Brown,Winter,2012,Casual,Carlton London Men Brown Shoes,,
40142,Man,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys Core Green T-shirt,,
9008,Woman,Accessories,HandAccessories,Multi,Winter,2015,Casual,Murcia Women Checked Purse Multi HandAccessories,,
30235,Man,Flip Flops,Flip Flops,Brown,Summer,2012,Casual,Numero Uno Men Brown Flip Flops,,
26350,Woman,Accessories,Accessories,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8471,,
3532,Woman,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women's Hard Work Never Black T-shirt,,
42615,Woman,Accessories,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Earrings & Pendant Set,,
9834,Woman,Topwear,Tshirts,Blue,Fall,2011,Casual,Little Miss Women Printed Blue T-shirt,,
17417,Man,Accessories,Accessories,Black,Winter,2016,Casual,CASIO ENTICER Men Black Dial Analogue Watch A416,,
47367,Woman,Accessories,HandAccessories,Olive,Summer,2012,Casual,Baggit Women Olive Green Handbag,,
6040,Man,Topwear,Tshirts,Grey,Summer,2011,Casual,UCB Men's Applique Grey T-shirt,,
12959,Man,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Sports Black Sports Shoes,,
7192,Woman,Bottomwear,Jeans,Brown,Fall,2011,Casual,Jealous 21 Women Brown Jeggings,,
29318,Unisex,Accessories,Backpacks,Black,Summer,2012,Casual,ADIDAS Unisex Black Backpack,,
34635,Man,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lotto Men XD III Black Shoes,,
23682,Man,Shoes,Casual Shoes,Black,Summer,2012,Casual,Red Tape Men Black Casual Shoes,,
9894,Man,Bottomwear,Trousers,Black,Fall,2011,Formal,Indian Terrain Men Sid Black Trousers,,
8946,Man,Bottomwear,Trousers,Beige,Fall,2011,Casual,Indigo Nation Men ID Printed Beige Trousers,,
7132,Woman,Topwear,Tshirts,Green,Fall,2011,Casual,Urban Yoga Women's Green T-shirt,,
46215,Man,Shoes,Sports Shoes,Orange,Summer,2012,Sports,ADIDAS Men Orange Sports Shoes,,
27222,Woman,Bottomwear,Capris,Pink,Summer,2012,Casual,Doodle Kids Girl  Pink Capris,,
30295,Man,Topwear,Tshirts,Off White,Summer,2012,Casual,Myntra Men Planet Off White T-shirt,,
3592,Man,Shoes,Casual Shoes,Blue,Summer,2013,Casual,Converse Men's All Star Canvas Ox Navy Blue Shoe,,
25575,Man,Shoes,Sports Shoes,White,Summer,2012,Sports,Fila Men Surveillance White Shoes,,
11740,Man,Topwear,Tshirts,Grey,Fall,2011,Casual,Lee Men Stripes Grey T-shirt,,
41030,Man,Accessories,Accessories,Silver,Winter,2016,Casual,Nautica Men Silver Dial Watch,,
58921,Man,Accessories,Accessory Gift Set,Multi,Summer,2012,Casual,Hakashi Men Combo pack Tie+Cufflink+Pocket square,,
10692,Man,Topwear,Tshirts,Red,Fall,2011,Casual,Doodle Boy Casual Red Tshirts,,
57155,Woman,Topwear,Tops,Pink,Summer,2012,Casual,Elle Women Pink Top,,
20007,Man,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Men White Printed T-shirt,,
5665,Man,Flip Flops,Flip Flops,Grey,Summer,2011,Casual,ADIDAS Men's Slide Grey Orange Flip Flop,,
39318,Man,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Red T-shirt,,
25747,Man,Accessories,Belts,Black,Winter,2015,Casual,Lino Perros Men Leather Black Belt,,
24695,Man,Sandal,Sandals,Black,Summer,2011,Casual,Lotto Men Hermes Black Sandals,,
36350,Man,Accessories,Accessories,Black,Summer,2012,Formal,Reid & Taylor Men Black Tie,,
4585,Unisex,Accessories,Backpacks,Black,Winter,2015,Casual,Wildcraft Unisex Black Solid Backpack,,
37282,Woman,Topwear,Tshirts,Purple,Summer,2012,Casual,Tantra Women Purple Prima Donna T-shirt,,
5457,Man,Bottomwear,Track Pants,Navy Blue,Summer,2011,Sports,Nike Men's Perfect Navy Blue Track Pant,,
44770,Man,Shoes,Casual Shoes,Black,Summer,2012,Casual,Globalite Men Black Skid Shoes,,
14000,Man,Topwear,Jackets,Blue,Fall,2011,Sports,Nike Men Printed Blue Jackets,,
20235,Woman,Topwear,Tshirts,Black,Fall,2011,Casual,Wrangler Women Baroque Black T-shirt,,
48981,Woman,Accessories,Ring,Silver,Fall,2012,Casual,Lucera Women Silver Ring,,
17685,Woman,Shoes,Heels,Multi,Winter,2015,Casual,Catwalk Women Assorted Multi Heels,,
